,Date,Stars,Review
446, 10 months ago,3,My mom had this car and it was nice until till the transmission blew after having it for only a couple years
447, 10 months ago,5,"I have a Ford Explorer and I LOVE my truck!! 3rd row is super convenient when I have my nieces and nephews, great gas mileage for the type of vehicle it is, and love having 4 wheel for the super bad winter roads!"
448, 10 months ago,4,"It is comfortable and works well!, but not spacious enough. I really gave it to my young son..I feel that this type of car is for young people.."
449, 10 months ago,5,Its one of the best car i have used. Easy and convenient plus fuel efficient. Has all the features which you need in a car. Pickup and mileage is super awsome. I love it. I recommend it to everyone who wanna buy new car
450, 10 months ago,3,Ford Escape is a nice looking ride. I enjoyed everything about it and all it’s features except for the drivers seat. The seat felt too snugged for me. I went to purchase it a few years ago and went with another make not Ford. Perhaps they’ve improved it.
451,10 months ago,2,"Decent car but based on my experience I wouldn’t recommend.  It’s not smooth to drive and most of the people I know have issues with the truck, prior to 5 years.  Parts and maintenance is inexpensive."
452, 10 months ago,3,This just wasn't a great car in my opinion.was something I enjoyed driving but it did get me where I need to you..just was enough room for me being 5ft10
453, 10 months ago,4,It was a great first car for me and my husband to buy. It’s great with gas & it drives smoothly. I would of liked a bit more room as far as back seat. But it has great trunk space tho. So that’s nice
454, 10 months ago,4,Very nice.  Fancy technology.  Tons of options.  Comfortable and roomy.  The back seat folds down to allow more trunk room
455, 10 months ago,4,Compact but big enough.  Nice small suv without the bulk.  Tons of room in the back.  Reasonably priced.
456, 10 months ago,1,"I actually bought a Ford fiesta, I had so much trouble with it that I let it go back. Within a month of owning my Ford fiesta it was in the shop from a blown head gasket and then it was in the shop for over three months, I was given a rental car while my car was in the shop. But I was paying for a car that I wasn’t able to drive it was in the shop for several different issues mostly transmission. I was very disappointed that Ford was not willing to help me get out of a very bad deal. I would be very skeptical if I was given an opportunity to buy another Ford in the future.￼"
457, 10 months ago,5,"So comfortable to drive for a long distance drive, the car is so good to sit in and drive, not to long to heat up in the morning!"
458, 10 months ago,5,Great car. Makes me feel really safe and secure while driving. Mine is black and it looks great!
459, 10 months ago,5,"This is a nice car. I had it as a rental for about 2 weeks. The drive is great, very roomy, and very inovative. I highly recommend Ford. "
460, 10 months ago,2,Don’t like this car. Safe car. Drives well. Not cute. But I mean it’s practical and reliable.
461,10 months ago,1,"I hope they've improved this vehicle since 2009? Its... unreliable at best. It shouldn't be having the electrical issues its having at the age it is. It has some sort of issue when it idles too long as well. Honestly the only reason I didn't give it one star is because at least the darn thing is still running. Please don't buy an older model of this vehicle though, especially from a terrible car dealer (The last bit being 100% our mistake.)"
462, 10 months ago,2,"I did not like my Ford Escape. It felt like I was riding inside of a tin can and there were seemingly always something wrong with my car. I felt relieved as soon as I sold my escape and bought something more reliable. I love Ford, but they missed the Mark on this car.￼"
463, 10 months ago,3,These are very nice! And so spacious! I would buy one but they are pricey and not worth that much
464, 10 months ago,1,should never have trusted ford but i did - once! awful experience with the purchase as well as the vehicle. 2014 ford focus had so many transmission problems that they ignored even when i brought to their attention that i was having issues! finally trade it in for a kia soul in 2017 and THEN they admit a problem
465,10 months ago,5,loved it! one of the best cars we had! great from the inside and outside. big and a lot of space
466, 10 months ago,5,"Para mí es la mejor marca automovilística manejé un ford focus por 6 años ahora llevo 10 con un ford edge y me gusta mucho no me dan problemas más que los de rutina por ahora no pienso cambiar carro,pero en caso de que sea necesario lo cambiaría por otro Ford"
467, 10 months ago,4,"I like my Ford Fiesta . It’s got Bluetooth audio, that’s great to listen to music. You can also manipulate the bass and treble of the music. It’s a pretty smooth ride, it’s moved easily by wind. I wish it drive better in the snow"
468, 10 months ago,5,This is probably my favorite car that I’ve ever had and driven. It’s an SUV but it’s not too big for city driving. It has a touch screen and buttons for easy use while driving. It’s fuel efficient and a safe car
469, 10 months ago,5,The best car ever!!!!! I love every Ford car!!!!!! It is perfect for everyone!!! ST is my favorite!!! I recommend it to all!!!!!!!!!!!!!!!!!!!!!
470, 10 months ago,5,"I own a 13 fusion. Reliable. Has some get up if I need it. Bluetooth capable, good sound system. Would recommend for anyone looking to not spend a fortune"
